sentence,sentiment
"The price was fair, and it met expectations.",1
don ' t recommend it .,0
tablet works just fine though .,2
"however it can happen at random , for example when signing into gmail .",0
the screen is bright and beautiful .,2
but this asus c302ca has blown me away .,2
- this chromebook has access to the android beta channel for android apps,1
not super confident this asus unit will last half that long .,1
then tonight ( april 29th ) my daughter says it ' s not charging .,0
i ' ve found the large trackpad to be responsive and accurate .,2
- tablet - mode still needs some work .,0
"The ambiance was moderate, and it was fine.",1
"The seating was fine, and it was fine.",1
"The service was reasonable, and it was satisfactory.",1
"The menu was satisfactory, and nothing stood out.",1
i noticed yesterday that the laptop was not charging anymore for reasons i can not deduce .,0
"The location was average, but not remarkable.",1
this makes it uncomfortable holding it in tablet mode .,0
"The location was moderate, and it was fine.",1
then it would not boot up .,0
"the pic quality is pretty good , though not 4k , the sound is pretty good for a laptop that is less than a half inch thick and weighs less than 3 pounds .",2
the color of everything is so very much brighter and clearer it makes the extra cost is worth more for just that .,2
"we ' ll it ' s been a few weeks now with this chromebook now , aside from the initial issue , no problems .",1
i got a replacement unit and it had the same issue .,0
"clearly , this is a company that can not handle repairs in a timely matter .",0
this was the second vivobook in a row !,0
this computer is amazing .,2
bought this because of the touch screen and specs capable of running android ( and it ' s a supported model ) .,2
"The seating was reasonable, and it was fine.",1
"latterly the best laptop i ' ve ever had , fast , powerful , stunning display , little problems with pairing bluetooth",2
the item is good but the sound of speakers is very low .,2
"i have had my chromebook for 4 years still works great for internet , netflix , adult education classes .",2
it ' s lightning fast and handles games like skyrim and the witcher 3 surprisingly smoothly for the price i paid .,2
"The cleanliness was fair, but nothing special.",1
"great battery life , a matte screen ( non - glossy ) full hd .",2
it has been just over 6 months since purchasing this and it already needs a 500 fix .,0
keyboard feels good .,2
"The decor was moderate, and nothing stood out.",1
it take a bit of getting used to .,1
trackbad : it could be better but it ' s not bad 8 .,2
"while i hate that it doesn ' t have a caps key , so i have to keep using the shift key to capitalize my letters , the device itself is lightweight , has a very nice backlit keyboard , and works well for the purposes of taking it on the road and using it with wifi at your local coffeeshop .",2
very disappointed with the wireless radio in this chromebook .,0
"The price was fine, and it was satisfactory.",1
i * love * it !,2
everything from the power cord to the computer looks brand new .,2
"paradoxically , this laptop is a ` ` pro ` ` .",0
the mousepad is functional but really doesnt get in the way .,1
this laptop has an amazing price for the hardware it offers .,2
i was very impressed with its sleek design and the speed of the processor itself .,2
i noticed today the laptop was not charging anymore .,0
very happy with it .,2
she had no trouble learning how to use it .,2
the laptop looks beautiful and the 8th gen intel core is a performance powerhouse .,2
its about what is inside of this amazing product .,2
"the keyboard is small , a little weird and takes some getting used to .",0
"it served my needs of web browsing and word processing for a number of years , but its battery life had dwindled and neither the screen nor the processor can match this asus .",0
i knocked off a star for build quality control .,0
"this computer is fast , as the specs would have you believe , but i ' ve only had it about a week , and it has already crashed so bad once that i had to do a factory reset on it ( though , to be fair , the computer made the reboot super easy , so that was nice ) .",2
it had everything i wanted and more .,2
"right out of the box , this computer is really slow , but two simple steps easily fix that issue .",0
"it ' s possible i got bad hardware by chance , but all of the issues being directly traceable to drivers suggests the issues were all driver - related .",0
