sentence,sentiment
"BEWARE BEWARE, I’ve been using Amazon for a few years and I’m about to cancel my membership due to never receiving the items I order online. They constantly send my deliveries to the wrong address and when you call to tell them about it, they don’t seem to care. I guess they than got filthy rich and don’t care about the customers anymore.",0
I purchased prime membership 6 months before. Most of the times my items are delivered late.It says that it will be delivered tomorrow but it gets delivered day after tomorrow or even late sometimes.,1
Safe and $5.00 1-Day shipping!,2
"Ridiculous. I‘m seriously thinking of cancelling my Prime Membership. Not one package arrives next day anymore. Many don’t arrive on promised day. I ordered a casserole, it said „3 left order soon“. Total lie. I ordered, package never arrived when guaranteed. It turns out they didn’t even have the item in stock! That’s why it never shipped. And now I‘m told as soon as it‘s back in stock it will ship. This is 3 days after delivery guarantee date. It was never in stock to begin with. Very disappointed. Not going to be part of this Amazon circus anymore.",0
I cancelled my prime membership and now they have me signed up to mgm with no way of cancelling it. You can’t speak to anyone! They’re also taking money for Lionsgate and I can’t cancel. This is the last straw. In my view they’re treating customers appallingly.I no longer trust this company. There’s something quite sinister in that they won’t engage.I will never use them again on principle.,0
"Paid for prime, and arrived late, goods was acceptable. ",1
I pay for prime. However I am sick of these Chinese sellers seaping through they say they are UK based but that isn't true! Have to wait ages for items to arrive from China which isnt stated on the onset. This is dishonest to some degree. After orders the time frame often changes to longer. This is not the reliable Amazon I started out with.,1
"Amazon joining big Tec Twitter, face book and google  Yesterday attacked our right to free speech.This is America please Re think tearing down a business like Parler cause you do not like what they say .I though you were diverse and invited everyone even if their opinions were different than yours.What you did yesterday was un american and not a good light for a business like yours  very disappointed in you ..bullying is not acceptable at any level !!!!! Icalled your company and there is no one to speak with also am a very good customer.",0
Happy with service. They handled an incorrect order very well. Good stuff!,2
Great service good quality items use them all the time for mostly everything i buy.,2
"cant fault them. good prices, next day delivery, saves money",2
"Excellent customer service, If ever I have an issue they resolve it ASAP. I am a prime customer and always happy with the deals and deliveries I get. Would highly recommend.",2
"For the 2nd time in less than 2 months, I've had packages stolen because drivers refuse to follow directions to leave in lockbox. This time they lied about delivering to an unoccupied closed office,  where a non existent person supposedly signed for it. Amazon replaces, but it was something I needed TODAY.",0
The order hours aren't guaranteed anymore you order early for 6 - 10pm order check back Amazon has changed day & time to when you aren't home. Ordered also for Sat 1pm order all 5 items lost in transit. I have to wait 5 - 7 days for money back when Amazon never dispatched items.,1
"I suppose I shouldn't be surprised that Amazon Prime has gone completely ""Woke"". What a shame that my family and I try to watch a good wholesome movie on Amazon Prime and we have to be exposed to ads displaying drag queens. Our triune God says ""vengeance is mine"". Hell is a real place. Repent",0
"Amazon.com is an overpriced store that claims to offer ""free shipping"" for Prime Members, yet they encourage sellers to include the shipping price in the cost of the item. Everything is much more expensive than your local grocery store. Additionally, if you complain, they go back and delete all of your consumer reviews to try and ""punish"" you. Closing my Amazon account today!",0
